"epoch","total cpu usage",,,,,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"memory usage",,,,"dsk/sda",,"sda","dsk/sda",
"epoch","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","ps","ps_mem","cach","free","read","writ","util","reads","writs"
1519630790.043,3.948,2.494,93.061,0.493,0.0,0.004,3.638,2.307,93.534,0.517,0.0,0.005,4.121,2.419,92.984,0.471,0.0,0.004,3.390,2.207,93.860,0.539,0.0,0.004,3.737,2.325,93.445,0.488,0.0,0.004,4.420,2.952,92.163,0.461,0.0,0.004,4.043,2.454,93.020,0.478,0.0,0.004,3.965,2.569,92.960,0.502,0.0,0.004,4.267,2.716,92.524,0.489,0.0,0.004,0.0,0.0,621223936.0,48972447744.0,131634.681,155141.639,3.659,3.414,6.090
1519630791.870,1.303,1.509,81.893,15.295,0.0,0.0,0.0,1.093,97.268,1.639,0.0,0.0,0.549,0.0,85.714,13.736,0.0,0.0,0.0,0.546,98.361,1.093,0.0,0.0,7.104,2.186,34.426,56.284,0.0,0.0,1.087,1.630,83.696,13.587,0.0,0.0,0.549,2.198,88.462,8.791,0.0,0.0,0.546,3.279,79.235,16.940,0.0,0.0,1.093,1.093,87.432,10.383,0.0,0.0,0.0,0.0,626380800.0,48959602688.0,294912.0,225280.0,24.400,11.0,16.0
1519630792.114,7.254,3.627,62.694,26.425,0.0,0.0,0.0,0.0,95.455,4.545,0.0,0.0,4.0,4.0,76.0,16.0,0.0,0.0,44.0,8.0,48.0,0.0,0.0,0.0,4.0,4.0,24.0,68.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.846,7.692,50.0,38.462,0.0,0.0,4.0,0.0,92.0,4.0,0.0,0.0,0.0,8.333,16.667,75.0,0.0,0.0,0.0,0.0,627036160.0,48958496768.0,507904.0,12288.0,20.400,62.0,4.0
1519630793.044,2.429,2.564,81.377,13.630,0.0,0.0,10.753,4.301,77.419,7.527,0.0,0.0,0.0,1.099,69.231,29.670,0.0,0.0,0.0,4.348,81.522,14.130,0.0,0.0,3.226,5.376,53.763,37.634,0.0,0.0,0.0,1.099,94.505,4.396,0.0,0.0,1.099,1.099,96.703,1.099,0.0,0.0,1.075,1.075,90.323,7.527,0.0,0.0,1.087,2.174,89.130,7.609,0.0,0.0,0.0,0.0,629702656.0,48947924992.0,3981312.0,81920.0,86.0,349.0,8.0
1519630794.044,2.381,3.509,77.569,16.541,0.0,0.0,1.980,4.950,84.158,8.911,0.0,0.0,1.961,3.922,80.392,13.725,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,1.010,4.040,19.192,74.747,0.0,1.010,1.010,4.040,89.899,5.051,0.0,0.0,12.871,4.950,81.188,0.990,0.0,0.0,1.0,2.0,91.0,6.0,0.0,0.0,0.0,1.020,77.551,21.429,0.0,0.0,7151616.0,9085440.0,636428288.0,48940224512.0,13266944.0,65536.0,95.600,271.0,5.0
1519630795.044,2.506,2.381,81.203,13.910,0.0,0.0,0.0,2.0,89.0,9.0,0.0,0.0,12.871,1.980,81.188,3.960,0.0,0.0,1.010,2.020,86.869,10.101,0.0,0.0,1.010,0.0,81.818,17.172,0.0,0.0,3.0,2.0,65.0,30.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,1.010,8.081,67.677,23.232,0.0,0.0,0.0,1.980,79.208,18.812,0.0,0.0,12312576.0,7826944.0,650194944.0,48934010880.0,8220672.0,544768.0,93.200,147.0,26.0
1519630796.044,3.375,5.875,82.250,8.500,0.0,0.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,3.0,97.0,0.0,0.0,0.0,2.020,1.010,92.929,4.040,0.0,0.0,2.970,3.960,93.069,0.0,0.0,0.0,2.020,3.030,56.566,38.384,0.0,0.0,13.725,2.941,71.569,11.765,0.0,0.0,1.0,3.0,91.0,5.0,0.0,0.0,5.051,26.263,61.616,7.071,0.0,0.0,54824960.0,43979776.0,660344832.0,48875896832.0,9228288.0,16384.0,45.200,178.0,4.0
1519630797.044,8.030,8.657,81.807,1.506,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,0.0,1.010,97.980,1.010,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.980,98.020,0.0,0.0,0.0,1.010,1.010,94.949,3.030,0.0,0.0,4.040,4.040,86.869,5.051,0.0,0.0,11.881,4.950,80.198,2.970,0.0,0.0,45.545,53.465,0.990,0.0,0.0,0.0,60346368.0,51095552.0,660979712.0,48869351424.0,692224.0,258048.0,14.800,8.0,14.0
1519630798.044,6.784,9.296,81.281,2.638,0.0,0.0,0.0,2.970,97.030,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,12.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,1.0,0.0,88.0,11.0,0.0,0.0,1.031,0.0,89.691,9.278,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,38.0,62.0,0.0,0.0,0.0,0.0,71098368.0,61710336.0,661639168.0,48858230784.0,532480.0,90112.0,14.400,18.0,10.0
1519630799.044,6.133,12.891,79.975,1.001,0.0,0.0,1.010,9.091,89.899,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,0.0,10.101,89.899,0.0,0.0,0.0,13.861,3.960,82.178,0.0,0.0,0.0,1.961,3.922,86.275,7.843,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,30.303,69.697,0.0,0.0,0.0,0.0,71098368.0,61721600.0,661639168.0,48858783744.0,0.0,90112.0,7.600,0.0,10.0
