"epoch","total cpu usage",,,,,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"memory usage",,,,"dsk/sda",,"sda","dsk/sda",
"epoch","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","ps","ps_mem","cach","free","read","writ","util","reads","writs"
1519469146.824,0.687,0.571,98.490,0.249,0.0,0.003,0.676,0.546,98.529,0.246,0.0,0.004,0.923,0.579,98.254,0.240,0.0,0.003,0.646,0.542,98.555,0.253,0.0,0.003,0.633,0.567,98.552,0.244,0.0,0.003,0.661,0.595,98.488,0.253,0.0,0.003,0.674,0.595,98.481,0.246,0.0,0.003,0.668,0.566,98.506,0.256,0.0,0.003,0.616,0.576,98.552,0.253,0.0,0.003,0.0,0.0,302587904.0,49299693568.0,23901.285,49780.798,1.906,0.684,2.658
1519469149.142,1.135,0.918,72.988,24.959,0.0,0.0,0.866,0.433,77.056,21.645,0.0,0.0,0.435,1.304,86.522,11.739,0.0,0.0,0.429,1.288,27.039,71.245,0.0,0.0,0.435,0.435,87.391,11.739,0.0,0.0,0.870,0.870,86.087,12.174,0.0,0.0,2.575,1.717,69.099,26.609,0.0,0.0,0.431,0.431,93.966,5.172,0.0,0.0,3.448,0.862,56.897,38.793,0.0,0.0,0.0,0.0,308539392.0,49286361088.0,626688.0,12288.0,18.800,143.0,4.0
1519469149.824,3.493,2.206,82.721,11.581,0.0,0.0,0.0,4.286,90.0,5.714,0.0,0.0,20.0,4.286,61.429,14.286,0.0,0.0,4.478,2.985,53.731,38.806,0.0,0.0,1.493,0.0,77.612,20.896,0.0,0.0,1.449,2.899,94.203,1.449,0.0,0.0,1.471,1.471,91.176,5.882,0.0,0.0,0.0,1.493,97.015,1.493,0.0,0.0,0.0,1.471,95.588,2.941,0.0,0.0,0.0,0.0,311320576.0,49276727296.0,3346432.0,12288.0,61.200,198.0,3.0
1519469150.825,2.256,2.256,78.947,16.541,0.0,0.0,3.0,2.0,71.0,24.0,0.0,0.0,0.0,2.020,88.889,9.091,0.0,0.0,1.0,2.0,45.0,52.0,0.0,0.0,10.891,2.970,81.188,4.950,0.0,0.0,1.010,1.010,82.828,15.152,0.0,0.0,0.0,1.020,87.755,11.224,0.0,0.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,2.041,82.653,15.306,0.0,0.0,4624384.0,4661248.0,314822656.0,49270964224.0,7856128.0,135168.0,100.0,255.0,10.0
1519469151.825,2.516,3.145,80.629,13.711,0.0,0.0,2.020,3.030,74.747,20.202,0.0,0.0,0.0,1.010,94.949,4.040,0.0,0.0,12.0,3.0,50.0,35.0,0.0,0.0,1.020,1.020,95.918,2.041,0.0,0.0,2.0,3.0,79.0,16.0,0.0,0.0,0.990,1.980,87.129,9.901,0.0,0.0,1.980,8.911,66.337,22.772,0.0,0.0,1.980,3.960,94.059,0.0,0.0,0.0,8658944.0,6140416.0,330276864.0,49263116288.0,12603392.0,516096.0,89.200,145.0,25.0
1519469152.825,3.125,3.750,84.125,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,3.030,0.0,41.414,55.556,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,14.141,6.061,65.657,14.141,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,19.802,78.218,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,54181888.0,45164032.0,341336064.0,49204744192.0,10416128.0,20480.0,56.400,231.0,5.0
1519469153.825,8.344,9.355,81.037,1.264,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,2.041,6.122,85.714,6.122,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,16.162,4.040,79.798,0.0,0.0,0.0,8.247,9.278,78.351,4.124,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,36.0,49.0,15.0,0.0,0.0,0.0,2.0,4.0,94.0,0.0,0.0,0.0,56049664.0,49044480.0,345419776.0,49197490176.0,4464640.0,98304.0,14.0,67.0,7.0
1519469154.825,12.201,7.044,80.0,0.755,0.0,0.0,2.0,1.0,94.0,3.0,0.0,0.0,11.765,10.784,76.471,0.980,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,5.155,8.247,85.567,1.031,0.0,0.0,29.0,9.0,60.0,2.0,0.0,0.0,12.0,5.0,83.0,0.0,0.0,0.0,38.384,19.192,42.424,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,60243968.0,53309440.0,350134272.0,49190518784.0,4620288.0,311296.0,16.0,44.0,15.0
1519469155.825,12.201,6.038,81.006,0.755,0.0,0.0,12.0,5.0,77.0,6.0,0.0,0.0,12.0,4.0,84.0,0.0,0.0,0.0,5.102,4.082,90.816,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,26.733,14.851,58.416,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,40.625,16.667,42.708,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,110825472.0,105779200.0,353533952.0,49135849472.0,2772992.0,90112.0,9.200,26.0,10.0
1519469156.825,12.923,4.015,82.560,0.502,0.0,0.0,13.861,5.941,76.238,3.960,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,15.306,5.102,79.592,0.0,0.0,0.0,1.980,4.950,93.069,0.0,0.0,0.0,69.608,9.804,20.588,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,132575232.0,127672320.0,353693696.0,49113063424.0,4096.0,122880.0,8.400,1.0,10.0
